Type,Date,Open,High,Low,Close,Adj Close,Volume
BTC,11/28/2021,54813.02344,57393.84375,53576.73438,57248.45703,57248.45703,28116886357
BTC,11/29/2021,57291.90625,58872.87891,56792.52734,57806.56641,57806.56641,32370840356
BTC,11/30/2021,57830.11328,59113.40234,56057.28125,57005.42578,57005.42578,36708594618
BTC,12/1/2021,56907.96484,59041.68359,56553.08203,57229.82813,57229.82813,36858195307
BTC,12/2/2021,57217.37109,57349.23438,55895.13281,56477.81641,56477.81641,32379968686
ETH,12/4/2016,7.90343,7.94777,7.44368,7.44368,7.44368,8450790
ETH,12/5/2016,7.41059,7.63886,6.6555,6.82166,6.82166,17344500
ETH,12/6/2016,6.8046,7.92268,5.97887,7.86893,7.86893,50671200
ETH,12/7/2016,7.89483,8.54084,7.32844,8.38148,8.38148,22229600
ETH,12/8/2016,8.3835,8.86133,8.23051,8.23051,8.23051,16042700
ETH,12/9/2016,8.16814,8.67409,8.05433,8.44601,8.44601,12916300
ETH,12/10/2016,8.43837,8.52841,8.01677,8.12516,8.12516,8108370
ETH,12/11/2016,8.12641,8.26856,8.10299,8.19362,8.19362,5545500
ETH,12/12/2016,8.19236,8.60633,8.16508,8.52221,8.52221,9119700
ETH,12/13/2016,8.5204,8.53089,8.34572,8.42285,8.42285,4486190
ETH,12/14/2016,8.4515,8.51865,8.24887,8.26523,8.26523,7337220
ETH,12/15/2016,8.23533,8.23533,7.72241,7.82847,7.82847,13184400
ETH,12/16/2016,7.85904,7.93477,7.80447,7.85821,7.85821,5178610
ETH,12/17/2016,7.85569,7.89911,7.52057,7.87659,7.87659,8502620
ETH,12/18/2016,7.86052,7.93286,7.71948,7.86532,7.86532,5890020
ETH,12/19/2016,7.86943,7.86943,7.62519,7.64382,7.64382,5894760
ETH,12/20/2016,7.63368,7.7459,7.5716,7.66004,7.66004,6313550
ETH,12/21/2016,7.66366,7.9436,7.66286,7.9144,7.9144,9393550
ETH,12/22/2016,7.89904,7.90586,7.50171,7.585,7.585,16376700
ETH,12/23/2016,7.57695,7.69174,7.16114,7.16615,7.16615,19613100
ETH,12/24/2016,7.15242,7.40543,7.15242,7.26577,7.26577,7626020
ETH,12/25/2016,7.26485,7.34166,7.13886,7.17508,7.17508,8671840
ETH,12/26/2016,7.1321,7.33382,7.04751,7.27409,7.27409,5836810
ETH,12/27/2016,7.27637,7.32258,7.09047,7.17082,7.17082,8778610
ETH,12/28/2016,7.14895,7.62406,7.08225,7.52011,7.52011,17453300
ETH,12/29/2016,7.53913,8.52741,7.53913,8.28416,8.28416,27543800
ETH,12/30/2016,8.28988,8.46609,8.05468,8.15998,8.15998,13909900
ETH,12/31/2016,8.15115,8.15856,7.90938,7.9691,7.9691,9066800
ETH,1/1/2017,7.98231,8.47123,7.98231,8.17257,8.17257,14731700
ETH,1/2/2017,8.17087,8.43633,8.05441,8.37851,8.37851,14579600
ETH,1/3/2017,8.37458,9.9968,8.31717,9.72525,9.72525,33625200
ETH,1/4/2017,9.70929,11.2764,9.55981,11.2516,11.2516,41051200
ETH,1/5/2017,11.2868,11.8909,9.40268,10.2544,10.2544,41557400
ETH,1/6/2017,10.2858,10.6292,9.62729,10.2547,10.2547,29471800
ETH,1/7/2017,10.2409,10.2804,9.58585,9.86719,9.86719,23153600
ETH,1/8/2017,9.87258,10.3948,9.8289,10.2898,10.2898,16676600
ETH,1/9/2017,10.3138,10.7838,10.1366,10.3256,10.3256,25718300
ETH,1/10/2017,10.3695,10.6898,10.2898,10.5496,10.5496,10879700
ETH,1/11/2017,10.5415,10.6639,9.4568,9.71776,9.71776,26823500
ETH,1/12/2017,9.72139,10.084,9.17558,9.86133,9.86133,30453800
ETH,1/13/2017,9.82722,9.85382,9.51438,9.7695,9.7695,25066600
ETH,1/14/2017,9.78645,9.89084,9.44398,9.64666,9.64666,20085800
ETH,1/15/2017,9.8292,9.99962,9.59741,9.90426,9.90426,14837900
ETH,1/16/2017,9.88353,9.92592,9.58357,9.6365,9.6365,14937400
ETH,1/17/2017,9.63962,10.6104,9.54462,10.3023,10.3023,18391900
ETH,1/18/2017,10.2964,10.5168,9.93529,10.2278,10.2278,10788200
ETH,1/19/2017,10.2405,10.444,10.1789,10.3972,10.3972,8347550
ETH,1/20/2017,10.3868,10.7627,10.3521,10.6006,10.6006,10992800
ETH,1/21/2017,10.5955,10.9778,10.58,10.9092,10.9092,11937600
ETH,1/22/2017,10.9101,10.9718,10.5763,10.7032,10.7032,8678620
ETH,1/23/2017,10.7099,10.8447,10.669,10.8208,10.8208,7267210
ETH,1/24/2017,10.7279,10.7723,10.5713,10.6325,10.6325,8327330
ETH,1/25/2017,10.6185,10.6185,10.484,10.5705,10.5705,6751450
ETH,1/26/2017,10.5672,10.6677,10.5135,10.5891,10.5891,8465020
ETH,1/27/2017,10.5841,10.607,10.4423,10.5373,10.5373,7189170
ETH,1/28/2017,10.5383,10.5832,10.4293,10.565,10.565,6580700
ETH,1/29/2017,10.5617,10.5697,10.4517,10.484,10.484,4689950
ETH,1/30/2017,10.4938,10.714,10.4665,10.5712,10.5712,8042180
ETH,1/31/2017,10.5642,10.7487,10.545,10.7275,10.7275,11648700
ETH,2/1/2017,10.7413,10.8472,10.5566,10.7321,10.7321,12852200
ETH,2/2/2017,10.7355,10.8881,10.5519,10.8214,10.8214,10172500
ETH,2/3/2017,10.8125,11.1145,10.755,11.1145,11.1145,12897800
ETH,2/4/2017,11.1287,11.5015,11.1287,11.4335,11.4335,14139500
ETH,2/5/2017,11.4422,11.4861,11.3169,11.353,11.353,5942960
ETH,2/6/2017,11.3539,11.4754,11.3446,11.3894,11.3894,5695440
ETH,2/7/2017,11.4253,11.6098,11.415,11.5153,11.5153,7629640
ETH,2/8/2017,11.5402,11.6304,11.2434,11.4312,11.4312,9688630
ETH,2/9/2017,11.4359,11.598,10.6745,11.0322,11.0322,18400300
ETH,2/10/2017,11.045,11.3447,10.7812,11.2789,11.2789,11914200
ETH,2/11/2017,11.2908,11.4318,11.2424,11.3495,11.3495,7544520
ETH,2/12/2017,11.3533,11.4013,11.304,11.3992,11.3992,6264900
ETH,2/13/2017,11.3836,11.3949,11.1741,11.2695,11.2695,7216520
ETH,2/14/2017,11.2864,13.3307,11.2864,13.0252,13.0252,42911500
ETH,2/15/2017,13.0397,13.0397,12.6371,12.9197,12.9197,18464700
ETH,2/16/2017,12.921,12.921,12.5447,12.9037,12.9037,38002600
ETH,2/17/2017,12.8985,12.9081,12.6646,12.6765,12.6765,11636500
ETH,2/18/2017,12.7084,12.8258,12.6788,12.8102,12.8102,9370010
ETH,2/19/2017,12.8176,12.8733,12.7144,12.7585,12.7585,7799740
ETH,2/20/2017,12.7652,12.8967,12.4301,12.4301,12.4301,12994400
ETH,2/21/2017,12.3422,12.7709,12.2101,12.6684,12.6684,15183300
ETH,2/22/2017,12.6872,12.7625,12.5526,12.5997,12.5997,10360900
ETH,2/23/2017,12.5981,13.2078,12.5638,13.1194,13.1194,14522300
ETH,2/24/2017,13.1343,13.2323,12.8828,13.0692,13.0692,19574400
ETH,2/25/2017,13.0638,13.7239,12.9807,13.5487,13.5487,18533900
ETH,2/26/2017,13.5177,14.5431,13.3953,14.52,14.52,20307500
ETH,2/27/2017,14.5058,15.6752,14.274,15.3965,15.3965,31667000
ETH,2/28/2017,15.4507,16.059401,15.1233,15.8172,15.8172,65478900
ETH,3/1/2017,15.8472,17.371099,15.5589,17.349701,17.349701,44927500
ETH,3/2/2017,17.355301,19.353001,16.954,19.030199,19.030199,83627104
ETH,3/3/2017,19.042801,20.6674,18.4112,19.459,19.459,95863400
ETH,3/4/2017,19.517099,20.055,18.6189,18.6189,18.6189,27341900
ETH,3/5/2017,18.5028,19.423201,18.2323,19.302299,19.302299,26816300
ETH,3/6/2017,19.282301,20.102301,19.114799,19.6057,19.6057,32432700
ETH,3/7/2017,19.5791,19.6299,18.642599,18.888599,18.888599,37972200
ETH,3/8/2017,18.8825,18.8825,16.6513,16.6513,16.6513,44304600
ETH,3/9/2017,16.6401,17.872601,16.366501,17.7547,17.7547,31418400
ETH,3/10/2017,17.7409,19.6588,17.677299,19.3323,19.3323,87506800
ETH,3/11/2017,19.374599,21.5882,19.007,21.4725,21.4725,69150096
ETH,3/12/2017,21.464899,23.4377,21.379499,23.4377,23.4377,74628896
ETH,3/13/2017,23.5049,30.6038,23.5049,28.592899,28.592899,255488000
ETH,3/14/2017,28.571899,29.932899,27.3153,28.6546,28.6546,101797000
ETH,3/15/2017,28.6451,35.055901,28.433201,35.055901,35.055901,170344000
ETH,3/16/2017,35.3573,47.1698,35.3573,46.345798,46.345798,454417984
ETH,3/17/2017,45.929501,55.1147,38.207001,46.827999,46.827999,497534016
ETH,3/18/2017,46.874199,46.874199,31.702101,34.160198,34.160198,262180000
ETH,3/19/2017,35.529701,46.995998,35.341599,44.740101,44.740101,239430000
ETH,3/20/2017,44.833599,46.228901,42.444698,43.390202,43.390202,154700992
ETH,3/21/2017,43.5098,44.262299,42.370701,43.1451,43.1451,91265400
ETH,3/22/2017,43.122501,43.5187,39.687801,42.342098,42.342098,113952000
ETH,3/23/2017,42.565201,44.754799,41.302502,43.678398,43.678398,100724000
ETH,3/24/2017,43.638,54.144798,43.2057,53.107498,53.107498,297046016
ETH,3/25/2017,53.575901,53.575901,48.311699,51.25,51.25,223059008
ETH,3/26/2017,50.769901,51.802898,49.283901,50.521599,50.521599,106859000
ETH,3/27/2017,51.312099,52.460899,48.929798,49.666901,49.666901,118978000
ETH,3/28/2017,49.7104,50.956299,49.1451,50.774899,50.774899,97745296
ETH,3/29/2017,50.569302,53.868999,50.5485,53.126099,53.126099,144998000
ETH,3/30/2017,53.1245,53.313999,51.866798,52.205799,52.205799,86885696
ETH,3/31/2017,51.7537,51.768299,47.380299,50.0373,50.0373,151416000
ETH,4/1/2017,50.033699,51.928299,48.875301,50.699501,50.699501,92461904
ETH,4/2/2017,50.7384,51.274502,45.4258,48.748699,48.748699,134604000
ETH,4/3/2017,48.821201,48.821201,43.409698,44.3564,44.3564,190512992
ETH,4/4/2017,43.921799,45.739601,41.721802,44.641899,44.641899,157568000
ETH,4/5/2017,44.661098,47.843399,44.538101,45.304001,45.304001,119733000
ETH,4/6/2017,45.220501,45.641899,40.9011,43.2421,43.2421,147120000
ETH,4/7/2017,42.865101,44.037498,41.646,42.162601,42.162601,81474704
ETH,4/8/2017,41.798401,45.205299,41.730801,44.307098,44.307098,74138800
ETH,4/9/2017,44.280399,44.490501,42.892799,43.266998,43.266998,55143000
ETH,4/10/2017,43.277599,44.135899,42.415401,43.4352,43.4352,44061500
ETH,4/11/2017,43.5014,44.2528,43.299702,43.4072,43.4072,38303300
ETH,4/12/2017,43.462799,47.231998,43.110001,46.2873,46.2873,88045696
ETH,4/13/2017,46.3106,50.913799,46.3106,50.219398,50.219398,157200000
ETH,4/14/2017,49.971401,50.050098,46.762501,47.5741,47.5741,91674400
ETH,4/15/2017,47.653702,49.57,47.1754,49.101501,49.101501,66207800
ETH,4/16/2017,49.0378,49.143101,48.187302,48.718498,48.718498,31343800
ETH,4/17/2017,48.659698,48.745399,48.0518,48.3046,48.3046,44013300
ETH,4/18/2017,48.319,51.030201,48.2971,50.7075,50.7075,78748496
ETH,4/19/2017,50.729,50.948002,47.260502,48.305302,48.305302,76281000
ETH,4/20/2017,48.132301,49.988998,48.132301,49.672199,49.672199,79600896
ETH,4/21/2017,49.643299,49.661701,48.140301,48.2244,48.2244,45048300
ETH,4/22/2017,48.1824,48.7421,48.1731,48.553001,48.553001,37357600
ETH,4/23/2017,48.592499,48.885601,48.168098,48.4893,48.4893,36234000
ETH,4/24/2017,48.866699,50.1814,48.866699,50.031502,50.031502,55580600
ETH,4/25/2017,50.0746,50.3036,49.8069,49.891201,49.891201,38264600
ETH,4/26/2017,49.909401,53.436798,49.909401,52.720299,52.720299,104884000
ETH,4/27/2017,52.805698,62.167702,52.288601,62.167702,62.167702,246775008
ETH,4/28/2017,62.226898,70.846497,62.133202,70.159203,70.159203,346545984
ETH,4/29/2017,71.389603,71.9049,66.7789,68.3769,68.3769,165448000
ETH,4/30/2017,68.540604,79.021202,68.347702,79.021202,79.021202,229944992
ETH,5/1/2017,79.321602,82.523903,73.086601,76.296997,76.296997,376841984
ETH,5/2/2017,76.653397,79.353302,74.376801,77.263802,77.263802,193772992
ETH,5/3/2017,77.253998,80.095299,75.763397,79.718201,79.718201,141922000
ETH,5/4/2017,79.720398,97.561897,79.431099,96.9814,96.9814,366847008
ETH,5/5/2017,96.734703,103.233002,92.220398,94.398499,94.398499,331928000
ETH,5/6/2017,94.912102,97.8759,90.950104,97.813499,97.813499,151462000
ETH,5/7/2017,97.8694,98.239098,89.866402,94.007301,94.007301,183295008
ETH,5/8/2017,93.747002,95.136902,89.514603,91.420403,91.420403,231344000
ETH,5/9/2017,91.227997,93.056702,80.3899,91.162903,91.162903,363433984
ETH,5/10/2017,91.1511,92.846901,85.286301,89.524902,89.524902,145602000
ETH,5/11/2017,89.770699,102.547997,88.475899,89.8797,89.8797,132722000
ETH,5/12/2017,89.428596,93.1231,88.655403,88.655403,88.655403,145824992
ETH,5/13/2017,88.694397,93.812302,86.660202,90.835403,90.835403,88742200
ETH,5/14/2017,90.871597,91.248299,89.606003,90.786499,90.786499,66046600
ETH,5/15/2017,90.784103,95.430496,86.829201,92.414902,92.414902,170999008
ETH,5/16/2017,92.387703,93.555099,89.117599,89.438004,89.438004,152284992
ETH,5/17/2017,89.250298,91.269203,84.43,89.860397,89.860397,183031008
ETH,5/18/2017,89.840401,97.368599,89.840401,96.906303,96.906303,196236992
ETH,5/19/2017,97.052803,133.561996,97.052803,129.526993,129.526993,626945024
ETH,5/20/2017,129.222,133.641006,124.702003,126.521004,126.521004,331455008
ETH,5/21/2017,127.537003,159.026001,125.889,157.936996,157.936996,570361024
ETH,5/22/2017,158.173004,201.746002,152.473999,174.261002,174.261002,1188909952
ETH,5/23/2017,170.817993,183.548996,169.932007,181.951996,181.951996,530708992
ETH,5/24/2017,182.649002,228.373993,182.447006,190.046005,190.046005,561014016
ETH,5/25/2017,189.848999,210.983994,170.507004,174.445999,174.445999,943636992
ETH,5/26/2017,175.216995,193.688004,150.278,160.403,160.403,792457984
ETH,5/27/2017,159.817001,166.951996,120.443001,157.757996,157.757996,1217059968
ETH,5/28/2017,158.817001,179.934998,157.604004,170.511002,170.511002,717971008
ETH,5/29/2017,170.134995,197.126007,164.529999,194.908997,194.908997,718828032
ETH,5/30/2017,195.613007,233.710007,189.292999,231.910995,231.910995,1586669952
ETH,5/31/2017,231.578003,236.964996,215.567993,230.669006,230.669006,1271600000
ETH,6/1/2017,230.886002,236.220993,214.479996,222.238998,222.238998,812924032
ETH,6/2/2017,222.285995,229.410995,219.584,223.774994,223.774994,469532000
ETH,6/3/2017,223.464005,225.973007,219.419006,224.376007,224.376007,427896000
ETH,6/4/2017,224.117004,250.410004,223.981003,245.332001,245.332001,753820032
ETH,6/5/2017,245.261993,249.468994,243.048996,248.464005,248.464005,435660000
ETH,6/6/2017,248.598999,267.514008,246.839005,264.466003,264.466003,741553024
ETH,6/7/2017,264.26001,264.674011,254.039993,258.071014,258.071014,461648992
ETH,6/8/2017,257.990997,262.252014,253.975006,261.665985,261.665985,385494016
ETH,6/9/2017,261.748993,282.760986,261.748993,281.737,281.737,557985984
ETH,6/10/2017,282.014008,350.260986,282.014008,337.667999,337.667999,1611629952
ETH,6/11/2017,338.794006,353.010986,318.17099,340.609009,340.609009,1373219968
ETH,6/12/2017,341.164001,414.756012,341.164001,401.48999,401.48999,2882650112
ETH,6/13/2017,395.686005,411.178009,370.057007,397.536987,397.536987,1717379968
ETH,6/14/2017,397.588989,399.324005,342.214996,359.053009,359.053009,1272579968
ETH,6/15/2017,358.506989,364.438995,300.700012,361.933014,361.933014,2463450112
ETH,6/16/2017,361.182007,373.054993,341.416992,370.22699,370.22699,1096280064
ETH,6/17/2017,369.882996,379.414001,364.002014,379.414001,379.414001,904652992
ETH,6/18/2017,379.519012,390.580994,368.843994,371.458008,371.458008,904702976
ETH,6/19/2017,371.864014,377.11499,369.763,370.056,370.056,685171968
ETH,6/20/2017,370.326996,377.968994,350.941986,359.005005,359.005005,1020390016
ETH,6/21/2017,359.540009,361.342987,319.479004,336.872009,336.872009,1420130048
ETH,6/22/2017,337.733002,342.027008,330.622009,336.371002,336.371002,925766976
ETH,6/23/2017,336.484985,348.006012,334.98999,341.739014,341.739014,593206976
ETH,6/24/2017,341.625,343.621002,322.087006,323.696014,323.696014,673585024
ETH,6/25/2017,323.466003,332.791992,284.645996,303.247986,303.247986,1186880000
ETH,6/26/2017,302.954987,311.458008,238.649002,272.691986,272.691986,2081810048
ETH,6/27/2017,272.691986,293.088013,227.136993,293.088013,293.088013,1973869952
ETH,6/28/2017,293.041992,333.104004,276.414001,327.927002,327.927002,2056550016
ETH,6/29/2017,328.365997,330.708008,297.372986,302.882996,302.882996,1508579968
ETH,6/30/2017,303.152008,315.171997,288.442993,294.915985,294.915985,1011800000
ETH,7/1/2017,293.352997,293.747986,268.617004,274.601013,274.601013,1089200000
ETH,7/2/2017,275.122986,295.509003,262.519989,287.987,287.987,1123330048
ETH,7/3/2017,288.414001,291.104004,281.175995,282.89801,282.89801,851408000
ETH,7/4/2017,282.19101,287.388,273.110992,273.303009,273.303009,687691008
ETH,7/5/2017,273.098999,275.125,261.446991,268.773987,268.773987,790256000
ETH,7/6/2017,268.858002,278.476013,265.511993,270.549011,270.549011,623080000
ETH,7/7/2017,270.350006,273.942993,244.173996,245.990997,245.990997,687251968
ETH,7/8/2017,245.889999,273.47699,236.550995,251.697006,251.697006,754958016
ETH,7/9/2017,251.822006,255.104996,242.136993,242.136993,242.136993,505118016
ETH,7/10/2017,243.011002,243.070999,196.964996,215.356995,215.356995,937219008
ETH,7/11/2017,211.524994,220.291,183.391998,197.404007,197.404007,1440950016
ETH,7/12/2017,197.151993,230.774002,189.589005,230.774002,230.774002,1241190016
ETH,7/13/2017,231.811996,231.811996,200.065002,209.733002,209.733002,828489024
ETH,7/14/2017,209.529007,211.100998,187.373993,199.662003,199.662003,749382016
ETH,7/15/2017,199.709,200.160995,170.654999,170.654999,170.654999,810451968
ETH,7/16/2017,169.574005,172.014008,133.723007,157.363007,157.363007,1516889984
ETH,7/17/2017,159.990997,194.753006,158.044006,193.423996,193.423996,1669500032
ETH,7/18/2017,195.026993,267.985992,182.059006,234.391006,234.391006,2709260032
ETH,7/19/2017,234.940994,245.651001,191.744995,199.703003,199.703003,2328790016
ETH,7/20/2017,205.421997,233.904007,203.216003,227.264999,227.264999,2224999936
ETH,7/21/2017,226.061005,235.117996,213.009995,218.304993,218.304993,1006129984
ETH,7/22/2017,217.860001,232.695999,216.867996,229.475998,229.475998,618259968
ETH,7/23/2017,229.123001,231.679993,217.722,225.951004,225.951004,649614976
ETH,7/24/2017,226.285004,227.537994,222.453003,224.710999,224.710999,431691008
ETH,7/25/2017,224.373001,225.324005,195.845001,206.710007,206.710007,1095760000
ETH,7/26/2017,207.085999,210.766998,194.783997,203.953003,203.953003,717692032
ETH,7/27/2017,204.856003,206.444,201.259995,204.317993,204.317993,393283008
ETH,7/28/2017,204.324997,204.897003,192.304001,193.123001,193.123001,562571008
ETH,7/29/2017,193.341003,208.679001,179.647003,205.789001,205.789001,824355008
ETH,7/30/2017,206.735992,208.541,196.149002,197.977997,197.977997,596233984
ETH,7/31/2017,197.404999,203.871002,193.410995,203.871002,203.871002,569414016
ETH,8/1/2017,204.688004,227.744003,204.688004,226.768997,226.768997,1585330048
ETH,8/2/2017,227.005997,229.511993,218.117996,219.951996,219.951996,632606016
ETH,8/3/2017,220.179993,228.292007,219.888,225.341995,225.341995,557217024
ETH,8/4/2017,225.307999,227.621002,222.057007,223.072998,223.072998,539782976
ETH,8/5/2017,222.852005,256.506989,221.951996,256.506989,256.506989,1332999936
ETH,8/6/2017,256.419006,271.049011,252.852005,261.566986,261.566986,1482979968
ETH,8/7/2017,261.237,271.963013,256.688995,269.179993,269.179993,935726976
ETH,8/8/2017,269.100006,298.907013,266.79599,296.769012,296.769012,1502409984
ETH,8/9/2017,297.631989,318.716003,276.690002,296.027008,296.027008,2638579968
ETH,8/10/2017,296.960999,306.592987,289.925995,295.891998,295.891998,1076819968
ETH,8/11/2017,294.494995,309.209015,294.494995,308.864014,308.864014,953576000
ETH,8/12/2017,308.709991,317.559998,307.895996,310.601013,310.601013,1111650048
ETH,8/13/2017,310.365997,310.81601,289.313995,298.063995,298.063995,1369369984
ETH,8/14/2017,298.031006,306.807007,296.411987,300.096985,300.096985,864390976
ETH,8/15/2017,299.951996,300.408997,279.326996,289.817993,289.817993,1051800000
ETH,8/16/2017,289.819,303.412994,285.38501,302.266998,302.266998,967643008
ETH,8/17/2017,302.804993,311.028015,300.25,301.457001,301.457001,909494016
ETH,8/18/2017,301.696991,307.959991,292.498993,295.589996,295.589996,936160000
ETH,8/19/2017,296.181,301.666992,286.183014,297.470001,297.470001,860201984
ETH,8/20/2017,296.644012,301.428009,291.579987,301.428009,301.428009,571947008
ETH,8/21/2017,300.476013,347.049011,297.234009,321.591003,321.591003,2448969984
ETH,8/22/2017,321.054993,327.360992,297.912994,314.785004,314.785004,1336400000
ETH,8/23/2017,315.265991,324.209991,314.539001,317.519012,317.519012,811990016
ETH,8/24/2017,317.447998,327.959991,317.080994,325.610992,325.610992,697665024
ETH,8/25/2017,326.109009,336.39801,325.79599,331.915009,331.915009,760329024
